frame;ID_6_x;ID_6_y;ID_8_x;ID_8_y
610;137.7631441275167;117.03477095577963;319.23985427391455;267.41716017883635
611;137.76713132937024;117.32034091312688;319.0526505783374;267.4151574121421
612;137.76585687551392;117.22906246917624;319.32645316707703;267.4180915371476
613;137.76889461556843;117.44663039683468;319.10893985889305;267.4157627950444
614;137.76232956530504;116.97643074488101;319.6976770581828;267.42206771619294
615;137.7693788580406;117.48131264629792;319.1243983025656;267.41592904832396
616;137.77118390421077;117.61059301196377;318.97760419696067;267.414357177309
617;137.76756908838402;117.35169398093483;319.29481015785944;267.12342360394626
618;137.770007553934;117.52634087947776;319.0884359898157;266.92989880447914
619;137.7801321378403;118.25131728088905;318.2238408152552;267.3849380681263
620;137.77817353608057;118.111096024448;316.9312310880214;267.08412850648915
621;137.770522207849;117.56315650370941;317.4808868461148;267.1650452552954
622;137.77192708158623;117.66379151928123;317.9093858371816;266.95695287785605
623;137.76788308082516;117.37417035027644;318.8433405009505;267.4157520287604
624;137.77021164902072;117.54095051954981;318.7949166259108;267.4142421145927
625;137.78026479964666;118.26081354693589;318.0330639098694;267.40542070456337
626;137.7782597662547;118.11726859737846;318.2682368417081;267.40752675386466
627;137.78166009578607;118.36076298526106;318.9950383633511;267.4148675840254
628;137.77916670874532;118.18223573228981;318.8935202364712;267.4136672255149
629;137.76900642587;117.45457421292684;319.5576543036086;267.4207055959988
630;137.77094182329986;117.59321303027257;319.25922059763855;267.41746193329766
631;137.7674668091992;117.34435093867029;319.4137290002318;267.41906519733584
632;137.76994107246384;117.52156790200581;319.16566915044365;267.4163956741667
633;137.7800889248847;118.2482148455323;319.7345510976907;267.42247908762243
634;137.79522995083323;119.33181236688117;319.37420351379194;267.418614702853
635;137.7888299987705;118.87390772787595;319.4623092823066;267.419552242473
636;137.7838271456852;118.51577981498949;319.19724633379224;267.4167122535059
637;137.7891148724786;118.89445258897169;319.75507626686726;267.4226848641929
638;137.8010968167693;119.75186690011677;319.3875448737567;267.4187484576238
639;137.79130874962848;119.05138076816799;319.4680100938058;267.1252789198793
640;137.7854383337429;118.63113729117931;319.2010159481808;266.9311047598356
641;137.79016214471608;118.96943494849508;318.29701778819253;267.38572193910795
642;137.79224304990473;119.11813332384465;317.5829627785729;267.1990180106061
643;137.78604562892244;118.67452645236914;317.9756711063653;267.2733650027924
644;137.7905568865828;118.99763790326845;318.9610523690398;267.3295091512291
645;137.79240982834344;119.13004907223639;318.81317437140274;267.3768230546267
646;137.7861540349076;118.68227168882377;318.7753086417048;267.3889382814058
647;137.7735481878755;117.77959758467392;319.4808167670104;267.40463178232784
648;137.7783911870141;118.12640129223836;319.0327748295453;267.4085623662659
649;137.78131437898105;118.33565128795298;318.91804893949745;267.4095688339713
650;137.78321445375957;118.4716637851675;318.1130999137007;267.40238307215947
651;137.7852522839595;118.61753718843005;317.50527136209814;267.39743421615145
652;137.78577409199553;118.65488962047758;317.9251716856568;267.4023355363969
653;137.7820612701767;118.38919944772063;317.9007696044507;267.4024962245769
654;137.77942747209923;118.20071943288853;318.1822455431859;267.4056258418734
655;137.7862550846477;118.68966334060606;317.6348277060982;267.39982012729587
656;137.7992379546792;119.6187538886791;318.0093833092568;267.4038863786408
657;137.7947958413329;119.3008911769635;317.93634901542174;267.40315145542496
658;137.79197740428825;119.09906971302432;318.2053721603171;267.40605174192467
659;137.78895463055787;118.88261619294956;318.9684780354635;267.4142443914808
660;137.7881806172845;118.82719097341526;318.87625602334424;267.413262150361
661;137.7876775086568;118.79116458071796;319.5464325650761;267.4204422971487
662;137.7873504880488;118.76774742546472;319.2519264675924;267.41729078904507
663;137.7827272975092;118.4368818703277;319.4106472302873;267.4189928888891
664;137.77986038986535;118.23171300758312;319.1636659999797;267.41634867367634
665;137.7712349035731;117.61411717908399;318.42403345225216;267.4084167750775
666;137.77239033380687;117.69691595827472;318.52236704425684;267.4094741996988
667;137.76460178216;117.13911635981705;317.8559066817943;267.40232155988235
668;137.76807880488838;117.3881654257512;316.69209526357645;267.38985374048605
669;137.77052964485782;117.56346898188792;317.37979481612183;267.3972226658046
670;137.77620437657944;117.96974528622519;317.84361193077217;267.4021980286714
671;137.7798929521985;118.23382488404442;317.41471585802924;267.39759204871456
672;137.77957648861246;118.21129959657762;317.2102040985769;267.395410008746
673;137.77781236408248;118.08508452964557;317.73337796436795;267.40101980158335
674;137.7852052644368;118.61450065349814;318.80356182674154;267.41248477044326
675;137.77904384092378;118.17339718268866;318.74663461728176;267.4118802537447
676;137.77746614308484;118.06044796061775;318.73205780152614;267.4117254608325
677;137.78498022078833;118.59848688363006;317.9922056740194;267.40378487961925
678;137.77894875998228;118.1666313649194;317.4541935458327;267.3980264798032
679;137.77740434047286;118.05605017906773;317.8919711050842;267.4027205077705
680;137.76786088649288;117.3725536033325;317.4461493213321;267.39793166012896
681;137.77019722270475;117.53989963403625;316.425752979276;267.3870003056463
682;137.76715221544774;117.32182602876044;317.2672652010049;267.3960170895848
683;137.7697365865254;117.5069267105644;317.7704676809461;267.40141440412856
684;137.77995600902472;118.23869807109538;318.8276701425173;267.4127412620976
685;137.79514355552425;119.32562646349714;318.78473089292925;267.41228511626184
686;137.79306595768995;119.17704483982413;319.2132570999921;267.4168779921382
687;137.79085297992034;119.01856959388374;319.03536241528786;267.41497399078827
688;137.7894145443701;118.91556068402248;318.18935367296444;267.4058964240905
689;137.78359936130494;118.49933297206834;317.53748857538704;267.3989186073423
690;137.7804272313326;118.27230622371454;317.94611287429456;267.4033003906709
691;137.76982576555173;117.51312003235293;318.9418395181938;267.41396715335014
692;137.771474394093;117.63126781289952;318.8589409871189;267.41308194557604
693;137.76769182035926;117.36042908433018;319.2446108647872;267.41721465252346
694;137.77008732971788;117.53201869668473;319.05574236240466;267.41519282003867
695;137.76310482950217;117.03193313978355;319.66309868546534;267.4216972324392
696;137.76970640716388;117.50476240814425;319.1097889400925;267.41577251893796
697;137.7713968111409;117.62583535716388;318.9681081113531;267.4142554332081
698;137.78103515502477;118.31598869138504;319.60613642228185;267.4210879309993
699;137.77876049725046;118.1531324412704;319.2907339747762;267.417710451048
700;137.7750426598808;117.8866675459448;319.4270434020724;267.41917019608536
701;137.7791378363444;118.17982435286217;319.17432351164007;267.41646392335394
702;137.7792574521641;118.18848437215311;318.4285362509287;267.40846546806625
703;137.77760499039104;118.07025463376964;318.52529386339666;267.4095058501415
704;137.78138345298368;118.34089958563632;319.1036449550146;267.4157037522024
705;137.77898689092376;118.16932452253373;318.96411452105247;267.41421073483
706;137.768889544286;117.44618192658541;319.60354058858644;267.4210588770536
707;137.77086585027027;117.58775804415063;319.2890466828742;267.4176915659833
708;137.78069003045886;118.29123843792642;319.42633052124387;267.4191622171455
709;137.79562066945647;119.35977770193733;319.1738601391015;267.41645873704306
710;137.7967806629299;119.44305121548778;318.27937719344334;267.4068615091561
711;137.80607958056265;120.10845600735223;317.57552351278935;267.3993263557825
712;137.8035789551489;119.92969211400747;317.97083558360606;267.40356542715705
713;137.810498470505;120.42477259139002;317.4974112323713;267.3984808577302
714;137.80645123361145;120.13529789363203;318.19478599116024;267.4059636006234
715;137.79528094833182;119.33568342273094;318.3733561945471;267.4078796363036
716;137.77948068160123;118.20431521171358;319.21954767635793;267.4169436630114
717;137.76066558635137;116.85713884147125;319.03945128992564;267.4150166768559
718;137.73989085256392;115.36951092871901;319.32087646772305;267.41803207648917
719;137.7178423537271;113.79042128518591;319.10531500431296;267.4157241456164
720;137.66072747377027;109.7008294231394;319.69532090270576;267.42204259406475
721;137.63216374540184;107.65557269437654;319.12346691379065;267.1215886002404
722;139.11091864154244;104.52356983740432;318.9770628811709;266.9287060520703
723;138.5576554360944;103.06423244265264;319.6123095006908;266.22255541822074
724;139.7124882404926;101.53919867378377;319.2951096349217;265.16665198864035
725;141.99323133947448;101.19762917763231;319.42912122920166;265.89419647594275
726;146.5082911055217;100.43631762329791;319.17567409927403;266.42523100526125
727;150.96935787703637;100.59043056708211;319.74105431443047;266.7782220528339
728;153.86154242842326;100.07839504194321;319.1427251933303;267.14390425555473
729;161.7993206631919;99.28082433097403;318.9895166759577;267.237541062009
730;169.97897234098684;98.22482898224737;319.6200519892749;267.30622358971993
731;182.82863396255942;95.89181220882213;319.0916017109521;267.3669849048891
732;195.69473161301715;93.87772709955274;318.9562864124118;267.38254348407634
733;205.56632774572677;93.21619674801006;318.13795427109505;267.38481659472774
734;219.4840996680232;92.36427246933643;318.83049721213047;267.4040997512627
735;230.03181261136353;92.45667799923372;319.1516502752871;267.410577435977
736;242.87099100256208;93.27330630619137;319.13100514841335;267.4136154510753
737;260.156645555474;94.63163164296971;318.9818986467617;267.4128533390974
738;275.8468849186753;95.01875072295961;319.61510027029743;267.4201765698274
739;287.52901371032254;95.91238747859074;319.0895096096841;267.41513003898444
740;301.0446050664948;96.03465075329589;318.95492654658767;267.4138378212383
741;314.25982215064346;96.827630869281;319.2851647636628;267.41753400999073
742;327.2694886459651;98.05491334262054;319.0821023966738;267.4154004023924
743;341.60362068384217;99.59855454306467;319.6802327077403;267.4218321609691
744;355.32297936002476;100.10768838267953;319.1170280645037;267.41582952624185
745;364.2374863276684;101.03994221192528;318.97281354222036;267.41429248795566
746;374.4183126461876;102.35327719605222;318.1486969054706;267.40545344724933
747;383.95310744365474;103.87756375592515;316.88240890896606;267.39188946727455
748;391.61394580273105;104.3037336257996;317.4602023312989;267.39808276037274
749;398.0472169324197;105.21554094673556;317.8958768156373;267.4027570901407
750;405.1369577907408;106.47721099037811;317.4486880331916;267.3979554386696
751;411.1950635185714;107.93063544696842;318.53928222661625;267.40965091282817
752;416.59165334761826;108.31158342016815;318.96236053470295;267.41418569099454
753;427.3350629572019;110.52407501473527;319.23736143495927;267.4171332968027
754;435.77193063165385;111.39943934795684;319.41611202012587;267.41904924057803
755;444.1411622592078;112.63311427490243;319.6079181530882;267.12681698090205
756;451.0324537106726;112.8727951832276;319.6570700172808;266.93605652586757
757;455.50485040510125;113.62472157796023;319.6892109897481;266.22334915636475
758;462.74655486292517;113.61961997477081;319.35818703501434;266.7207248818454
759;470.32602756763964;114.2794699788403;319.1295668730523;266.96247446909797
760;476.6992332876181;114.14727552713975;318.25058657051136;267.1117717349918
761;480.8337313732799;114.65623858360763;317.5633594746006;267.2746509261981
762;484.966923866753;114.42615186584398;317.9629289587833;267.32252639792716
763;489.0817506354598;114.90501575686596;318.95276997311146;267.36146405806676
764;491.7648475077754;114.62181241176268;318.80967505912304;267.3903240027656
765;493.50040100212436;115.03219511171312;318.77303408872297;267.3977138976961
766;494.6200513007949;115.89325920481568;318.0188402606973;267.3946773635806
767;495.33937520342687;117.04708996445343;318.415089755628;267.40435662434527
768;495.81538453164154;117.20294085909688;318.5165536414512;267.4068351017229
769;496.11634180347716;117.89838303973622;319.3126260168456;267.41626471553394
770;496.3204128216742;117.75628135803069;319.0999522112426;267.4145753609955
771;496.4446101919984;118.25805436404319;319.7115198940889;267.421754922296
772;496.533787274213;117.99006771883022;319.7243150185601;267.42205329714864
773;496.58330358614865;118.41001549856288;319.73263184946643;267.42224724080285
774;496.6239379804107;118.08884245626803;319.37646986350404;267.4185459436142
775;496.6419015451771;118.47421907789746;319.1414507115706;267.41605815924765
776;496.6620266537792;118.1305747828355;319.71880911242323;267.42225970292503
777;496.6666591828666;118.50134509016631;319.13332659548223;267.41601016271824
778;496.6781191182774;118.14820669081026;318.9834075873564;267.4144099016653
779;496.6771192847905;118.5128058303499;318.155583034809;267.40552976616056
780;496.03470945422043;113.44475752066536;318.83794536479957;267.41285106619307
781;495.6120737795206;110.38267339734361;319.1564915745221;267.41626579068173
782;495.3373605909657;108.39231871718448;319.3635466108417;267.4184853615994
783;495.0427306962406;106.25766332271381;319.2205313501852;267.41695654965076
784;494.9672875868337;105.71106216867511;319.0400906779133;267.41502505317146
785;494.91824956571924;105.35577141854995;318.19242704367105;267.4059296146396
786;494.865656288074;104.97472208904071;317.53878707451065;267.3989326303493
787;494.8521892215254;104.87715036678759;317.9469568987249;267.4033095056255
788;494.8434356282688;104.81372874732307;317.4818900871985;267.3983145087347
789;494.8377457926521;104.77250469467113;317.909973856972;267.402907726576
790;494.8316434439531;104.72829189820192;318.84367225230017;267.41291604499594
791;494.83008087284685;104.71697074274238;318.7951322642881;267.4123987251458
792;494.82906520162777;104.70961199169368;318.03320407481465;267.4042225014229
793;494.8279758942453;104.70171973119393;317.47151537016873;267.3982113750152
794;494.8276969655368;104.69969883418719;317.9032302909027;267.4028406896583
795;494.82751566187625;104.6983852511328;318.91396583898904;267.413668347692
796;494.8273212137003;104.69697643330697;318.7932803124563;267.4123803151323
797;494.82727142318254;104.69661569056066;318.7623775033896;267.4120505007344
798;494.82723905934597;104.69638120777556;318.0119134802306;267.4039961555555
799;494.82720434913125;104.69612972498854;317.46252009395704;267.39811574388625
800;494.8271954612126;104.69606533015367;317.8973833613651;267.4027785294245
801;494.82718968406556;104.69602347351102;317.4496672879146;267.397969374204
802;494.82718592891996;104.69599626669329;316.4280396575547;267.3870248197951
803;494.8271819015263;104.69596708738128;317.2682313225776;267.3960274468127
804;494.8271808702694;104.69595961570896;317.7710956599684;267.4014211363267
805;494.8271801999524;104.69595475912195;317.3675802820068;267.3970870686905
806;494.8271794810375;104.69594955043239;317.1902893177074;267.39519665468583
807;494.8271792969517;104.69594821669219;317.7204333568028;267.40088112144423
808;494.82717917729593;104.69594734976106;318.7951478318241;267.4123946283528
809;494.82717904896515;104.69594641997742;318.7430797044291;267.4118421687115
810;494.82717901610465;104.69594618189645;318.72974710817186;267.41170070556086
811;494.8271789808618;104.69594592655461;319.1900264509321;267.41663107861706
812;494.8271789659717;104.69594581867268;318.9099159210022;267.4136320689481
813;494.82717896215894;104.69594579104837;318.8381906489444;267.4128641407147
814;494.8271789596806;104.69594577309257;318.06119202484126;267.40452502154267
815;494.82717895806974;104.6959457614213;316.82553073655697;267.3912859905652
816;494.8271789563421;104.69594574890387;317.43623539037014;267.1034979574787
817;494.8271789558997;104.69594574569864;317.88036239094765;266.9169471342752
818;494.8271789554252;104.69594574226103;317.8818307346871;267.38874095951934
819;494.82717895530374;104.6959457413808;318.1699352778396;267.39668491958605
820;494.8271789552248;104.69594574080865;319.0873240804981;267.40966709714496
821;494.8271789551401;104.69594574019501;318.86652416949386;267.4106897867762
822;494.82717895511837;104.69594574003789;318.80998601046394;267.4109516573029
823;494.8271789551043;104.69594573993575;319.50335705670386;267.41894047666096
824;494.8271789550951;104.69594573986937;319.2239273871505;267.4163146057281
825;494.8271789550853;104.69594573979818;319.39881761880065;267.4185804514377
826;494.8271789550828;104.69594573977994;319.1559767525134;267.416080589333
827;494.82717895508114;104.69594573976809;318.26775299216104;267.40661571314456
828;494.8271789550794;104.69594573975539;317.5706122877476;267.3992225069676
829;494.8271789550789;104.69594573975213;317.96764328732894;267.40349792542736
830;494.82717895507864;104.69594573975002;317.4953362397912;267.3984369816059
831;494.82717895507835;104.69594573974774;317.24426620987134;267.3957669928926
832;494.82717895507824;104.69594573974716;317.7555183367093;267.4012518412786
833;494.8271789550782;104.69594573974679;317.3574550218884;267.3969770269092
834;494.8271789550781;104.69594573974655;316.3681016846376;267.3863797940535
835;494.8271789550781;104.69594573974628;317.24290752902016;267.3957549234368
836;494.8271789550781;104.69594573974621;317.7546351941561;267.4012439961324
837;494.8271789550781;104.69594573974616;318.8173790261038;267.41263049690014
838;494.8271789550781;104.69594573974612;318.7524723840123;267.4119418231727
839;494.8271789550781;104.69594573974611;318.735852349901;267.4117654809607
840;494.8271789550781;104.6959457397461;319.455170177338;267.41946946203853
841;494.8271789550781;104.6959457397461;319.02193914540874;267.4148312859437
842;494.8271789550781;104.6959457397461;318.9110057448087;267.41364363176183
843;494.8271789550781;104.6959457397461;318.108521837153;267.4050316907233
844;494.8271789550781;104.6959457397461;317.50333712475674;267.39855325749465
845;494.8271789550781;104.6959457397461;317.92391443138484;267.40306291327
846;494.8271789550781;104.6959457397461;317.4669124834275;267.3981542237036
847;494.8271789550781;104.6959457397461;316.439249034638;267.38714497196986
848;494.8271789550781;104.6959457397461;317.27296728439535;267.3960782111065
849;494.8271789550781;104.6959457397461;317.77417403514994;267.4014541331177
850;494.8271789550781;104.6959457397461;317.3695812258748;267.39710851660465
851;494.8271789550781;104.6959457397461;317.19113471649166;267.3952057164295
852;494.8271789550781;104.6959457397461;317.72098286601255;267.4008870115776
853;494.8271789550781;104.6959457397461;317.3350069659355;267.3967398876036
854;494.8271789550781;104.6959457397461;318.1261701885911;267.40522804074493
855;494.8271789550781;104.6959457397461;318.32875592287724;267.40740152238266
856;494.8271789550781;104.6959457397461;319.1905574997726;267.4166328889628
857;494.8271789550781;104.6959457397461;318.9101402891373;267.4136328338192
858;494.8271789550781;104.6959457397461;318.83833648823224;267.41286463788094
859;494.8271789550781;104.6959457397461;319.5217848672533;267.42018391403667
860;494.8271789550781;104.6959457397461;319.0500838518979;267.4151331419129
861;494.8271789550781;104.6959457397461;318.92929980402664;267.4138398381418
862;494.8271789550781;104.6959457397461;319.5809110225197;267.42081779420624
863;494.8271789550781;104.6959457397461;319.075064652498;267.41540095628454
864;494.8271789550781;104.6959457397461;318.9455373244167;267.41401391748343
865;494.8271789550781;104.6959457397461;319.28119781729555;267.41760841065434
866;494.8271789550781;104.6959457397461;319.0795238815351;267.41544876282376
867;494.8271789550781;104.6959457397461;319.6785566729002;267.42186359524953
868;494.8271789550781;104.6959457397461;319.1163199397837;267.4158428072253
869;494.8271789550781;104.6959457397461;318.97235326115236;267.4143011205949
870;494.8271789550781;104.6959457397461;319.6088957696514;267.42111762780075
871;494.8271789550781;104.6959457397461;319.2925275505664;267.41772975396896
872;494.8271789550781;104.6959457397461;319.4278011878438;267.4191783515695
873;494.8271789550781;104.6959457397461;319.1748160723914;267.4164692244186
874;494.8271789550781;104.6959457397461;318.42874435784614;267.40846770776614
875;494.8271789550781;104.6959457397461;318.525429132893;267.4095073059464
876;494.8271789550781;104.6959457397461;317.8578970394078;267.4023430789433
877;494.8271789550781;104.6959457397461;317.3974481477094;267.39741731901756
878;494.8271789550781;104.6959457397461;317.8550865963041;267.40232455325986
879;494.8271789550781;104.6959457397461;317.8712227411133;267.1081617502171
880;494.8271789550781;104.6959457397461;318.16310416893066;266.9199785995552
881;494.8271789550781;104.6959457397461;318.95045104689564;267.6944068244009
882;494.8271789550781;104.6959457397461;318.86445303155637;267.8896441599817
883;494.8271789550781;104.6959457397461;318.29756737385014;268.1822578668208
884;494.8271789550781;104.6959457397461;318.4401640932956;267.912470909332
885;494.8271789550781;104.6959457397461;319.2629728105445;267.7449279904799
886;494.8271789550781;104.6959457397461;319.0676776271469;267.62820648971035
887;494.8271789550781;104.6959457397461;319.3328020951991;267.5081047724202
888;494.8271789550781;104.6959457397461;319.1130666621724;267.47427139797156
889;494.8271789550781;104.6959457397461;318.2398614334394;267.4444397387596
890;494.8271789550781;104.6959457397461;317.55882810418774;267.41520315778996
891;494.8271789550781;104.6959457397461;317.959983568015;267.4138853484619
892;494.8271789550781;104.6959457397461;318.95085546911207;267.4208473759143
893;494.8271789550781;104.6959457397461;318.86480135521583;267.4175540902428
894;494.8271789550781;104.6959457397461;319.2470868703082;267.4191041336452
895;494.8271789550781;104.6959457397461;319.0573517659933;267.4164209827678
896;494.8271789550781;104.6959457397461;319.664144797798;267.4224955382132
897;494.8271789550781;104.6959457397461;319.32843941886165;267.41862539573697
898;494.8271789550781;104.6959457397461;319.44297395219854;267.41955676021644
899;494.8271789550781;104.6959457397461;319.18467836922207;267.4167151900391
900;494.8271789550781;104.6959457397461;318.2864090430217;267.40702820360355
901;494.8271789550781;104.6959457397461;318.52813756616007;267.4095748542549
902;494.8271789550781;104.6959457397461;318.59003471829703;267.41022695116413
903;494.8271789550781;104.6959457397461;319.3603887167954;267.41846941767074
904;494.8271789550781;104.6959457397461;318.9818939783295;267.4144087671983
905;494.8271789550781;104.6959457397461;318.88497638620714;267.41336899457735
906;494.8271789550781;104.6959457397461;318.30628709043333;267.4071578606581
907;494.8271789550781;104.6959457397461;318.4458319090746;267.4086559053262
908;494.8271789550781;104.6959457397461;319.26665689080085;267.4174482378761
909;494.8271789550781;104.6959457397461;318.9422922818468;267.4139773187351
910;494.8271789550781;104.6959457397461;318.8592352834934;267.41308855307625
911;494.8271789550781;104.6959457397461;319.535369084173;267.42032945891367
912;494.8271789550781;104.6959457397461;319.0558231835465;267.41519463462345
913;494.8271789550781;104.6959457397461;318.9330303695982;267.4138798084037
914;494.8271789550781;104.6959457397461;318.1228378432662;267.40518520554053
915;494.8271789550781;104.6959457397461;318.32658989841605;267.40737367949976
916;494.8271789550781;104.6959457397461;319.0196925298103;267.41480291010623
917;494.8271789550781;104.6959457397461;318.9095454446697;267.41362518746746
918;494.8271789550781;104.6959457397461;319.5680706889376;267.4206782712679
919;494.8271789550781;104.6959457397461;319.2659912481024;267.41744417222253
920;494.8271789550781;104.6959457397461;319.4165896000528;267.4190576932816
921;494.8271789550781;104.6959457397461;319.16752854032734;267.41639079653146
922;494.8271789550781;104.6959457397461;318.42566537554904;267.4084345719838
923;494.8271789550781;104.6959457397461;318.5234277943998;267.4094857676879
924;494.8271789550781;104.6959457397461;319.31709421626226;267.4179876484112
925;494.8271789550781;104.6959457397461;318.9636020518542;267.41420521968615
926;494.8271789550781;104.6959457397461;318.81425161239184;267.41260714354985
927;494.8271789550781;104.6959457397461;318.7760088483477;267.41219793920584
928;494.8271789550781;104.6959457397461;319.48127190132834;267.41975055989786
929;494.8271789550781;104.6959457397461;319.0329671237946;267.4149500497893
930;494.8271789550781;104.6959457397461;318.9181739307595;267.4137208282615
931;494.8271789550781;104.6959457397461;318.32031305300666;267.40730651038973
932;494.8271789550781;104.6959457397461;318.45494878474733;267.40875252765176
933;494.8271789550781;104.6959457397461;317.8120848131131;267.40185247305175
934;494.8271789550781;104.6959457397461;316.66361104893366;267.38954883404614
935;494.8271789550781;104.6959457397461;317.36767478621647;267.69137027105637
936;494.8271789550781;104.6959457397461;317.83564846211493;267.88767040030774
937;494.8271789550781;104.6959457397461;318.87014446180046;267.43454191254375
938;494.8271789550781;104.6959457397461;318.77462478938315;267.90675550284953
939;494.8271789550781;104.6959457397461;318.7501659641733;268.0276708009733
940;494.8271789550781;104.6959457397461;319.46410018628296;268.7023808570584
941;494.8271789550781;104.6959457397461;319.025571082977;268.442417456907
942;494.8271789550781;104.6959457397461;318.9132810550093;268.3758510711106
943;494.8271789550781;104.6959457397461;318.109926020717;268.9133492167297
944;494.8271789550781;104.6959457397461;316.85733600770436;269.8435320323782
945;494.8271789550781;104.6959457397461;317.4495604312727;269.0077754929083
946;494.8271789550781;104.6959457397461;317.8889595806202;268.4490573662888
947;494.8271789550781;104.6959457397461;317.4441918304305;268.07805061816583
948;494.8271789550781;104.6959457397461;317.2226576969165;267.6829037543391
949;494.8271789550781;104.6959457397461;317.74147280328873;267.58789073621887
950;494.8271789550781;104.6959457397461;318.80882347204;267.53395087795633
951;494.8271789550781;104.6959457397461;318.7488576624203;267.463199684169
952;494.8271789550781;104.6959457397461;318.73350278086616;267.4450830906083
953;494.8271789550781;104.6959457397461;318.2422894921767;267.42055706623125
954;494.8271789550781;104.6959457397461;318.4042334702078;267.4173653889487
955;494.8271789550781;104.6959457397461;317.7791198586624;267.4074508328948
956;494.8271789550781;104.6959457397461;318.31380788576826;267.40975341513047
957;494.8271789550781;104.6959457397461;318.4507204260424;267.41034301573325
958;494.8271789550781;104.6959457397461;317.80933637995486;267.40288629030476
959;494.8271789550781;104.6959457397461;318.32657436601437;267.4078248958862
960;494.8271789550781;104.6959457397461;318.45901863820234;267.4090894782245
961;494.8271789550781;104.6959457397461;317.8147302178589;267.402071490924
962;494.8271789550781;104.6959457397461;317.37921016560495;267.39730257307946
963;494.8271789550781;104.6959457397461;317.84323190793623;267.4022499684001
964;494.8271789550781;104.6959457397461;317.4144688431859;267.39762580953817
965;494.8271789550781;104.6959457397461;317.8661500483638;267.4024600720983
966;494.8271789550781;104.6959457397461;317.8757475134757;267.6968252691334
967;494.8271789550781;104.6959457397461;318.16589573483344;267.8912161490578
968;494.8271789550781;104.6959457397461;317.6242323741261;267.42109194952434
969;494.8271789550781;104.6959457397461;318.0024108942562;267.7119894913119
970;494.8271789550781;104.6959457397461;317.933423998331;267.3419898001916
971;494.8271789550781;104.6959457397461;318.2034708992081;267.366296666023
972;494.8271789550781;104.6959457397461;319.10912223438766;267.38991473232903
973;494.8271789550781;104.6959457397461;318.87573388951216;267.4023444126414
974;494.8271789550781;104.6959457397461;318.8159723284759;267.40552716411537
975;494.8271789550781;104.6959457397461;318.27713287604183;267.403844687288
976;494.8271789550781;104.6959457397461;318.42688166972016;267.40650234263563
977;494.8271789550781;104.6959457397461;319.0620658031862;267.4144347702811
978;494.8271789550781;104.6959457397461;318.937088072364;267.4133858965812
979;494.8271789550781;104.6959457397461;318.125475350064;267.4048641628559
980;494.8271789550781;104.6959457397461;316.86731489795176;267.39150643241885
981;494.8271789550781;104.6959457397461;317.4537396624266;267.6921973563688
982;494.8271789550781;104.6959457397461;317.8915906316515;267.8882080057608
983;494.8271789550781;104.6959457397461;318.8358893178737;267.7209591055785
984;494.8271789550781;104.6959457397461;318.78998790769214;267.9069031427471
985;494.8271789550781;104.6959457397461;318.02989228648426;267.43128849542234
986;494.8271789550781;104.6959457397461;318.41970369453077;267.6111045058931
987;494.8271789550781;104.6959457397461;318.519552701738;267.54122122472893
988;494.8271789550781;104.6959457397461;319.3145754060321;267.50361569548784
989;494.8271789550781;104.6959457397461;318.96245240531323;267.7446594977987
990;494.8271789550781;104.6959457397461;318.8722539145278;267.92230839769024
991;494.8271789550781;104.6959457397461;318.08336519092745;267.4413019111354
992;494.8271789550781;104.6959457397461;318.4422105474393;267.90961160225453
993;494.8271789550781;104.6959457397461;318.53409670690974;268.0295272655865
994;494.8271789550781;104.6959457397461;319.3236551690616;268.70358755905704
995;494.8271789550781;104.6959457397461;319.1070357109643;268.54561163750816
996;494.8271789550781;104.6959457397461;319.3491024401773;268.76365728464503
997;494.8271789550781;104.6959457397461;319.12357643718946;268.5846569591404
998;494.8271789550781;104.6959457397461;319.70729764559894;267.88758317578504
999;494.8271789550781;104.6959457397461;319.1284074587568;267.80388900834635
1000;494.8271789550781;104.6959457397461;318.98021014848484;267.66653115132357
1001;494.8271789550781;104.6959457397461;319.6140027464175;267.5850671477744
1002;494.8271789550781;104.6959457397461;319.29584708546435;267.5242969419518
1003;494.8271789550781;104.6959457397461;319.42920369133816;267.4642029884922
1004;494.8271789550781;104.6959457397461;319.1757276996628;267.44573523841837
1005;494.8271789550781;104.6959457397461;319.74108915468315;267.441549804386
1006;494.8271789550781;104.6959457397461;319.378453250837;267.4310106687493
1007;494.8271789550781;104.6959457397461;319.4641047962082;267.42478953806415
1008;494.8271789550781;104.6959457397461;319.1984134178283;267.4201164956402
1009;494.8271789550781;104.6959457397461;318.2953368246158;267.40923905224423
1010;494.8271789550781;104.6959457397461;317.582181007741;267.69460729595994
1011;494.8271789550781;104.6959457397461;317.97507750610583;267.88977446649506
1012;494.8271789550781;104.6959457397461;318.9602926885391;268.61274823964754
1013;494.8271789550781;104.6959457397461;318.81279786439893;268.1102712478282
1014;494.8271789550781;104.6959457397461;318.7750639121523;267.86567960698676
1015;494.8271789550781;104.6959457397461;318.02015964592636;267.69885507461953
1016;494.8271789550781;104.6959457397461;317.4660040989634;267.5226936371908
1017;494.8271789550781;104.6959457397461;317.8996479646192;267.48375416007246
1018;494.8271789550781;104.6959457397461;317.88990038309356;267.7311720213025
1019;494.8271789550781;104.6959457397461;318.17509510008506;267.9135415379677
1020;494.8271789550781;104.6959457397461;319.0907847764811;267.45135815202275
