frame,timestamp,ID_6_x_ema,ID_6_y_ema,ID_6_x_raw,ID_6_y_raw,ID_6_x_filtered,ID_6_y_filtered,ID_6_x_bottom,ID_6_y_bottom,ID_8_x_ema,ID_8_y_ema,ID_8_x_raw,ID_8_y_raw,ID_8_x_filtered,ID_8_y_filtered,ID_8_x_bottom,ID_8_y_bottom
2295,2026-05-21 11:20:44.529,442.75,266.36,441.63,266.23,441.89,265.35,435.45,291.86,435.47,479.69,435.47,479.05,435.47,479.69,,
2296,2026-05-21 11:20:44.568,442.35,266.89,441.61,267.9,441.52,267.04,434.31,292.78,435.46,480.03,435.46,480.66,435.46,480.33,,
2297,2026-05-21 11:20:44.615,442.09,267.83,441.6,269.56,441.41,268.96,432.84,293.52,435.46,480.76,435.46,480.66,435.45,481.24,,
2298,2026-05-21 11:20:44.654,440.5,266.67,437.55,264.52,438.7,266.34,430.35,291.14,435.46,480.73,435.46,480.66,435.46,480.92,,
2299,2026-05-21 11:20:44.694,438.04,265.32,433.47,262.81,434.73,263.82,428.33,288.77,435.45,481.27,435.44,482.27,435.45,481.83,,
2300,2026-05-21 11:20:44.731,436.46,262.69,433.52,257.8,433.12,259.33,425.99,282.24,435.45,481.06,435.46,480.66,435.45,481.16,,
2301,2026-05-21 11:20:44.779,434.01,259.21,429.47,252.75,429.97,254.02,422.37,272.39,435.8,481.47,436.46,481.46,436.13,481.69,,
2302,2026-05-21 11:20:44.818,428.16,250.45,417.29,234.18,420.58,239.38,417.12,262.19,436.03,481.47,436.46,481.46,436.44,481.56,,
2303,2026-05-21 11:20:44.855,421.5,240.6,409.14,222.31,411.09,225.13,,,435.48,481.47,434.44,481.47,435.19,481.5,,
2304,2026-05-21 11:20:44.895,414.31,230.03,400.96,210.4,401.93,211.66,,,434.41,481.48,432.43,481.49,433.21,481.48,,
2305,2026-05-21 11:20:44.935,406.76,220.16,392.73,201.83,393.13,201.15,,,434.79,481.19,435.46,480.66,434.77,480.92,,
2306,2026-05-21 11:20:44.974,397.52,209.52,380.35,189.78,381.79,189.79,,,435.02,481.01,435.46,480.66,435.3,480.67,,
2307,2026-05-21 11:20:45.011,385.69,199.54,363.73,181.0,366.47,180.17,,,435.17,481.45,435.44,482.27,435.51,481.67,,
2308,2026-05-21 11:20:45.049,369.24,187.53,338.68,165.21,343.79,166.62,,,435.27,481.17,435.46,480.66,435.57,481.08,,
2309,2026-05-21 11:20:45.089,354.14,177.84,326.09,159.84,326.48,158.2,,,435.38,481.24,435.46,480.66,435.52,481.14,,
2310,2026-05-21 11:20:45.126,339.9,169.66,313.47,154.46,312.23,152.3,,,435.4,481.04,435.46,480.66,435.49,480.77,,
2311,2026-05-21 11:20:45.169,326.22,164.85,300.82,155.92,299.41,152.0,,,435.42,481.47,435.44,482.27,435.46,481.71,,
2312,2026-05-21 11:20:45.208,314.37,161.07,292.36,154.04,289.95,151.74,,,435.43,481.19,435.46,480.66,435.46,481.08,,
2313,2026-05-21 11:20:45.248,300.75,160.29,275.44,158.85,276.13,155.57,,,435.44,481.25,435.46,480.66,435.45,481.13,,
2314,2026-05-21 11:20:45.283,288.92,160.33,266.97,160.41,265.73,158.79,,,435.45,481.04,435.46,480.66,435.46,480.76,,
2315,2026-05-21 11:20:45.328,278.27,162.1,258.5,165.4,256.98,163.67,,,435.46,480.35,435.47,479.05,435.47,479.53,,
2316,2026-05-21 11:20:45.367,268.38,163.8,250.0,166.95,248.84,166.79,,,435.47,479.33,435.49,477.44,435.48,477.9,,
2317,2026-05-21 11:20:45.415,260.48,167.88,245.8,175.46,243.69,173.6,,,435.47,479.73,435.46,480.66,435.47,479.77,,
2318,2026-05-21 11:20:45.455,249.4,173.43,228.82,183.74,231.14,181.94,,,435.46,480.06,435.46,480.66,435.46,480.49,,
2319,2026-05-21 11:20:45.493,240.73,181.22,224.64,195.68,223.6,193.22,,,435.46,480.83,435.44,482.27,435.45,481.86,,
2320,2026-05-21 11:20:45.531,235.12,188.08,224.68,200.82,221.48,201.05,,,435.46,480.77,435.46,480.66,435.45,481.33,,
2321,2026-05-21 11:20:45.572,230.0,196.71,220.51,212.73,218.88,211.57,,,435.45,481.07,435.46,480.66,435.45,481.27,451.21,487.2
2322,2026-05-21 11:20:45.611,223.71,204.07,212.03,217.73,212.77,218.69,,,435.46,480.93,435.46,480.66,435.46,480.84,,
2323,2026-05-21 11:20:45.646,218.2,216.6,207.96,239.87,207.83,235.69,,,435.46,480.27,435.47,479.05,435.47,479.56,,
2324,2026-05-21 11:20:45.686,214.64,227.72,208.03,248.38,206.31,248.14,,,435.47,479.28,435.49,477.44,435.49,477.91,,
2325,2026-05-21 11:20:45.725,212.35,237.93,208.1,256.89,206.36,257.99,,,435.46,479.99,435.45,481.47,435.46,480.31,,
2326,2026-05-21 11:20:45.762,209.4,247.52,203.93,265.33,204.05,266.58,,,435.46,480.51,435.45,481.47,435.45,481.28,,
2327,2026-05-21 11:20:45.805,206.04,257.9,199.78,277.17,200.46,277.01,,,435.46,480.84,435.45,481.47,435.45,481.64,,
2328,2026-05-21 11:20:45.845,203.87,267.6,199.86,285.64,199.16,286.15,,,435.45,481.06,435.45,481.47,435.45,481.71,,
2329,2026-05-21 11:20:45.890,202.53,280.42,200.03,304.23,199.05,301.55,,,435.46,481.01,435.46,480.66,435.45,481.05,,
2330,2026-05-21 11:20:45.929,201.69,292.89,200.14,316.04,199.37,315.27,,,435.46,480.89,435.46,480.66,435.46,480.74,,
2331,2026-05-21 11:20:45.966,201.19,305.11,200.25,327.82,199.77,327.9,,,435.45,481.37,435.44,482.27,435.45,481.71,451.62,485.72
2332,2026-05-21 11:20:46.012,200.89,316.0,200.33,336.22,200.08,337.65,,,435.45,481.12,435.46,480.66,435.45,481.09,,
2333,2026-05-21 11:20:46.054,200.76,330.7,200.53,358.01,200.39,355.14,,,435.45,481.5,435.45,481.47,435.45,481.68,,
2334,2026-05-21 11:20:46.099,202.19,344.36,204.85,369.72,203.45,369.54,,,435.45,481.49,435.45,481.47,435.45,481.56,,
2335,2026-05-21 11:20:46.137,203.16,357.33,204.96,381.4,204.91,382.15,,,435.45,481.48,435.45,481.47,435.45,481.5,,
2336,2026-05-21 11:20:46.177,203.81,368.67,205.03,389.73,205.45,391.65,,,435.45,481.48,435.45,481.47,435.45,481.47,450.97,486.46
2337,2026-05-21 11:20:46.215,205.75,380.11,209.34,401.37,208.41,402.05,,,435.45,481.19,435.46,480.66,435.46,480.91,,
2338,2026-05-21 11:20:46.253,211.46,393.93,222.07,419.58,218.25,417.54,,,435.46,481.0,435.46,480.66,435.46,480.66,451.41,487.45
2339,2026-05-21 11:20:46.290,215.19,405.8,222.13,427.85,222.56,428.73,,,435.45,481.45,435.44,482.27,435.45,481.67,,
2340,2026-05-21 11:20:46.328,219.11,416.4,226.37,436.09,226.7,437.67,,,435.45,481.17,435.46,480.66,435.45,481.08,,
2341,2026-05-21 11:20:46.374,224.59,426.16,234.78,444.3,233.63,445.67,,,435.45,481.53,435.45,481.47,435.45,481.68,,
2342,2026-05-21 11:20:46.423,231.1,437.67,243.2,459.05,241.9,457.84,,,435.45,481.5,435.45,481.47,435.45,481.56,,
2343,2026-05-21 11:20:46.461,236.82,449.16,247.42,470.5,247.8,469.87,,,435.45,481.49,435.45,481.47,435.45,481.5,,
2344,2026-05-21 11:20:46.504,240.54,458.35,247.45,475.41,249.62,477.26,,,435.45,481.48,435.45,481.47,435.45,481.47,,
2345,2026-05-21 11:20:46.549,244.42,467.17,251.64,483.55,252.43,484.63,,,435.45,481.47,435.45,481.47,435.45,481.46,,
2346,2026-05-21 11:20:46.591,248.41,475.75,255.83,491.68,255.94,492.21,,,435.45,481.47,435.45,481.47,435.45,481.46,,
2347,2026-05-21 11:20:46.630,251.03,485.31,255.88,503.08,257.08,502.22,,,435.45,481.47,435.45,481.47,435.45,481.46,,
2348,2026-05-21 11:20:46.670,252.73,493.24,255.9,507.96,257.13,509.01,,,435.45,481.47,435.45,481.47,435.45,481.46,,
2349,2026-05-21 11:20:46.712,255.3,500.08,260.06,512.8,259.6,514.18,,,435.45,481.47,435.45,481.47,435.45,481.47,,
2350,2026-05-21 11:20:46.750,258.42,506.22,264.21,517.63,263.34,518.72,268.43,552.15,435.45,481.47,435.45,481.47,435.45,481.47,,
2351,2026-05-21 11:20:46.790,259.0,510.8,260.09,519.29,262.01,521.01,268.43,552.15,435.45,481.47,435.45,481.47,435.45,481.47,,
2352,2026-05-21 11:20:46.828,260.83,513.19,264.21,517.63,263.82,520.13,270.29,552.14,435.45,481.47,435.45,481.47,435.45,481.47,,
2353,2026-05-21 11:20:46.867,260.57,515.32,260.09,519.29,261.73,520.26,270.29,552.14,435.45,481.18,435.46,480.66,435.46,480.92,,
2354,2026-05-21 11:20:46.910,261.84,516.13,264.21,517.63,263.37,518.9,,,435.46,481.0,435.46,480.66,435.46,480.67,,
2355,2026-05-21 11:20:46.956,261.23,517.24,260.09,519.29,261.36,519.22,,,435.46,480.32,435.47,479.05,435.47,479.5,,
2356,2026-05-21 11:20:46.995,262.27,517.37,264.21,517.63,263.13,518.22,270.07,552.95,435.47,479.31,435.49,477.44,435.49,477.9,,
2357,2026-05-21 11:20:47.037,262.95,518.03,264.22,519.25,264.02,518.83,270.1,552.14,435.47,479.73,435.46,480.66,435.47,479.78,,
2358,2026-05-21 11:20:47.078,263.39,517.89,264.21,517.63,264.36,518.04,269.9,552.68,435.46,480.05,435.46,480.66,435.46,480.49,,
2359,2026-05-21 11:20:47.116,263.68,518.36,264.22,519.25,264.43,518.77,270.27,552.68,435.46,480.83,435.44,482.27,435.45,481.86,,
2360,2026-05-21 11:20:47.157,263.87,518.11,264.21,517.63,264.39,518.04,270.07,552.95,435.46,480.77,435.46,480.66,435.45,481.33,,
2361,2026-05-21 11:20:47.202,263.99,518.51,264.22,519.25,264.33,518.79,269.51,552.95,435.45,481.36,435.45,481.47,435.45,481.81,451.7,486.71
2362,2026-05-21 11:20:47.246,264.07,518.2,264.21,517.63,264.27,518.06,269.68,553.49,435.45,481.39,435.45,481.47,435.45,481.63,,
2363,2026-05-21 11:20:47.285,264.12,518.57,264.22,519.25,264.24,518.8,270.27,552.68,435.45,481.42,435.45,481.47,435.45,481.53,,
2364,2026-05-21 11:20:47.325,264.15,518.24,264.21,517.63,264.22,518.07,270.05,553.49,435.45,481.44,435.45,481.47,435.45,481.48,,
2365,2026-05-21 11:20:47.366,264.17,518.59,264.22,519.25,264.21,518.8,270.27,552.68,435.45,481.73,435.44,482.27,435.45,482.0,,
2366,2026-05-21 11:20:47.405,264.19,518.25,264.21,517.63,264.21,518.07,270.07,552.95,435.45,481.92,435.44,482.27,435.44,482.25,,
2367,2026-05-21 11:20:47.445,264.2,518.6,264.22,519.25,264.21,518.81,,,435.45,481.48,435.46,480.66,435.45,481.25,,
2368,2026-05-21 11:20:47.482,264.2,518.26,264.21,517.63,264.21,518.07,270.27,552.68,435.45,481.76,435.44,482.27,435.45,481.85,,
2369,2026-05-21 11:20:47.528,264.21,518.61,264.22,519.25,264.21,518.8,270.06,553.22,435.45,481.41,435.45,481.47,435.45,481.25,,
2370,2026-05-21 11:20:47.564,264.21,518.26,264.21,517.63,264.21,518.07,270.26,552.95,435.45,481.43,435.45,481.47,435.45,481.37,,
2371,2026-05-21 11:20:47.615,264.21,518.61,264.22,519.25,264.21,518.8,270.05,553.49,435.45,481.44,435.45,481.47,435.45,481.43,,
2372,2026-05-21 11:20:47.654,264.22,519.4,264.22,520.87,264.22,520.27,270.45,552.68,435.45,481.45,435.45,481.47,435.45,481.47,,
2373,2026-05-21 11:20:47.702,264.22,520.48,264.23,522.49,264.23,522.01,270.26,552.95,435.45,481.18,435.46,480.66,435.46,480.93,,
2374,2026-05-21 11:20:47.740,264.22,520.62,264.22,520.87,264.23,521.61,270.45,552.68,435.46,481.0,435.46,480.66,435.46,480.68,,
2375,2026-05-21 11:20:47.781,264.23,522.41,264.24,525.73,264.24,524.56,270.44,552.95,435.45,481.44,435.44,482.27,435.45,481.68,,
2376,2026-05-21 11:20:47.818,264.23,523.0,264.24,524.11,264.24,524.75,270.31,551.6,435.45,481.17,435.46,480.66,435.45,481.08,,
2377,2026-05-21 11:20:47.862,264.24,525.09,264.26,528.97,264.25,527.92,270.26,552.95,435.45,481.55,435.44,482.27,435.45,481.86,,
2378,2026-05-21 11:20:47.898,264.24,525.88,264.25,527.35,264.25,528.15,270.44,552.95,435.45,481.24,435.46,480.66,435.45,481.14,,
2379,2026-05-21 11:20:47.937,264.25,526.97,264.26,528.97,264.26,529.09,270.06,553.22,435.45,481.6,435.44,482.27,435.45,481.86,,
2380,2026-05-21 11:20:47.974,264.25,527.1,264.25,527.35,264.25,528.27,270.05,553.49,435.45,481.27,435.46,480.66,435.45,481.12,,
2381,2026-05-21 11:20:48.014,264.25,527.76,264.26,528.97,264.26,528.84,270.27,552.68,435.45,481.62,435.44,482.27,435.45,481.84,,
2382,2026-05-21 11:20:48.052,264.26,528.75,264.26,530.59,264.26,530.15,270.26,552.95,435.45,481.29,435.46,480.66,435.45,481.11,451.97,485.72
2383,2026-05-21 11:20:48.092,264.26,529.96,264.27,532.21,264.27,531.8,270.44,552.95,435.46,480.5,435.47,479.05,435.47,479.65,,
2384,2026-05-21 11:20:48.128,264.26,529.05,264.25,527.35,264.26,529.16,270.44,552.95,435.48,478.31,435.52,474.22,435.51,475.75,,
2385,2026-05-21 11:20:48.166,264.25,527.89,264.24,525.73,264.25,526.7,270.27,552.68,435.51,475.18,435.57,469.39,435.55,470.78,,
2386,2026-05-21 11:20:48.205,264.25,526.57,264.24,524.11,264.24,524.53,270.27,552.68,435.56,470.33,435.65,461.32,435.63,463.32,,
2387,2026-05-21 11:20:48.243,264.24,525.14,264.23,522.49,264.23,522.61,,,434.2,464.36,431.69,453.26,432.98,454.89,,
2388,2026-05-21 11:20:48.280,262.79,522.52,260.08,517.67,261.42,518.7,270.28,552.41,431.98,453.11,427.84,432.22,429.15,437.46,,
2389,2026-05-21 11:20:48.326,263.28,520.24,264.2,516.0,262.92,516.01,,,427.74,440.69,419.87,417.61,422.15,420.45,,
2390,2026-05-21 11:20:48.363,262.16,518.21,260.07,514.42,260.97,514.07,270.27,552.68,423.62,426.33,415.96,399.68,416.59,402.01,,
2391,2026-05-21 11:20:48.402,262.87,517.43,264.2,516.0,262.88,514.61,270.25,553.22,420.98,411.85,416.08,384.96,414.69,385.42,,
2392,2026-05-21 11:20:48.444,263.34,517.5,264.21,517.63,263.88,516.28,,,416.46,396.12,408.07,366.91,409.05,367.71,,
2393,2026-05-21 11:20:48.485,263.65,518.11,264.22,519.25,264.3,518.3,270.08,552.68,407.87,374.92,391.92,335.53,396.03,340.53,,
2394,2026-05-21 11:20:48.528,263.84,517.94,264.21,517.63,264.41,518.13,,,399.45,354.74,383.81,317.26,385.16,317.95,,
2395,2026-05-21 11:20:48.567,263.97,518.4,264.22,519.25,264.39,519.03,269.89,552.95,389.68,336.35,371.53,302.21,372.95,300.27,,
2396,2026-05-21 11:20:48.609,264.06,518.13,264.21,517.63,264.33,518.28,270.08,552.68,377.56,319.1,355.05,287.05,357.45,284.85,,
2397,2026-05-21 11:20:48.647,264.11,518.52,264.22,519.25,264.28,518.95,270.27,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2398,2026-05-21 11:20:48.681,264.15,518.21,264.21,517.63,264.24,518.16,270.27,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2399,2026-05-21 11:20:48.724,264.17,518.57,264.22,519.25,264.23,518.85,270.32,551.33,365.34,302.57,342.64,271.86,343.36,270.21,,
2400,2026-05-21 11:20:48.760,264.18,518.24,264.21,517.63,264.21,518.09,270.05,553.49,365.34,302.57,342.64,271.86,343.36,270.21,,
2401,2026-05-21 11:20:48.798,264.2,518.59,264.22,519.25,264.21,518.81,270.08,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2402,2026-05-21 11:20:48.839,264.2,518.26,264.21,517.63,264.21,518.07,270.27,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2403,2026-05-21 11:20:48.875,264.21,518.6,264.22,519.25,264.21,518.8,,,365.34,302.57,342.64,271.86,343.36,270.21,,
2404,2026-05-21 11:20:48.913,264.21,518.26,264.21,517.63,264.21,518.07,270.08,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2405,2026-05-21 11:20:48.949,264.21,518.61,264.22,519.25,264.21,518.8,270.08,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2406,2026-05-21 11:20:48.990,264.21,518.26,264.21,517.63,264.21,518.07,270.06,553.22,365.34,302.57,342.64,271.86,343.36,270.21,,
2407,2026-05-21 11:20:49.033,264.21,518.61,264.22,519.25,264.21,518.8,270.06,553.22,365.34,302.57,342.64,271.86,343.36,270.21,,
2408,2026-05-21 11:20:49.076,264.21,518.27,264.21,517.63,264.21,518.07,270.44,552.95,365.34,302.57,342.64,271.86,343.36,270.21,,
2409,2026-05-21 11:20:49.111,264.21,518.61,264.22,519.25,264.21,518.8,270.44,552.95,365.34,302.57,342.64,271.86,343.36,270.21,,
2410,2026-05-21 11:20:49.147,264.21,518.27,264.21,517.63,264.21,518.07,270.03,554.03,365.34,302.57,342.64,271.86,343.36,270.21,,
2411,2026-05-21 11:20:49.180,264.21,518.61,264.22,519.25,264.21,518.8,270.28,552.41,365.34,302.57,342.64,271.86,343.36,270.21,228.08,227.56
2412,2026-05-21 11:20:49.215,264.21,518.27,264.21,517.63,264.21,518.07,270.26,552.95,365.34,302.57,342.64,271.86,343.36,270.21,227.31,228.06
2413,2026-05-21 11:20:49.249,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,365.34,302.57,342.64,271.86,343.36,270.21,,
2414,2026-05-21 11:20:49.283,264.21,518.27,264.21,517.63,264.21,518.07,270.29,552.14,365.34,302.57,342.64,271.86,343.36,270.21,227.77,227.73
2415,2026-05-21 11:20:49.319,264.21,518.61,264.22,519.25,264.21,518.8,270.04,553.76,365.34,302.57,342.64,271.86,343.36,270.21,227.6,228.06
2416,2026-05-21 11:20:49.360,264.21,518.27,264.21,517.63,264.21,518.07,270.04,553.76,365.34,302.57,342.64,271.86,343.36,270.21,227.7,228.55
2417,2026-05-21 11:20:49.406,264.21,518.61,264.22,519.25,264.21,518.8,270.04,553.76,,,,,,,226.97,228.55
2418,2026-05-21 11:20:49.449,264.21,518.27,264.21,517.63,264.21,518.07,270.26,552.95,,,,,,,227.8,227.4
2419,2026-05-21 11:20:49.490,264.21,518.61,264.22,519.25,264.21,518.8,270.06,553.22,,,,,,,227.26,228.55
2420,2026-05-21 11:20:49.530,264.21,518.27,264.21,517.63,264.21,518.07,270.41,553.76,,,,,,,227.15,228.22
2421,2026-05-21 11:20:49.569,264.21,518.61,264.22,519.25,264.21,518.8,270.44,552.95,,,,,,,227.18,227.89
2422,2026-05-21 11:20:49.611,264.21,518.27,264.21,517.63,264.21,518.07,270.62,553.21,,,,,,,227.44,228.22
2423,2026-05-21 11:20:49.656,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,227.41,228.55
2424,2026-05-21 11:20:49.697,264.21,518.27,264.21,517.63,264.21,518.07,270.04,553.76,,,,,,,226.94,228.88
2425,2026-05-21 11:20:49.734,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,227.13,228.39
2426,2026-05-21 11:20:49.790,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,227.09,228.88
2427,2026-05-21 11:20:49.835,264.21,518.61,264.22,519.25,264.21,518.8,270.25,553.22,,,,,,,227.72,228.39
2428,2026-05-21 11:20:49.880,264.21,518.27,264.21,517.63,264.21,518.07,270.28,552.41,,,,,,,227.41,228.55
2429,2026-05-21 11:20:49.926,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,,
2430,2026-05-21 11:20:49.964,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,227.1,228.72
2431,2026-05-21 11:20:50.006,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,226.52,228.72
2432,2026-05-21 11:20:50.043,264.21,518.27,264.21,517.63,264.21,518.07,270.26,552.95,,,,,,,227.56,228.55
2433,2026-05-21 11:20:50.085,264.21,518.61,264.22,519.25,264.21,518.8,270.05,553.49,,,,,,,227.22,229.05
2434,2026-05-21 11:20:50.123,264.21,518.27,264.21,517.63,264.21,518.07,270.05,553.49,,,,,,,227.25,228.72
2435,2026-05-21 11:20:50.165,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,,
2436,2026-05-21 11:20:50.210,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,227.54,228.72
2437,2026-05-21 11:20:50.259,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,,
2438,2026-05-21 11:20:50.307,264.21,518.27,264.21,517.63,264.21,518.07,269.68,553.49,,,,,,,227.42,228.39
2439,2026-05-21 11:20:50.349,264.21,518.61,264.22,519.25,264.21,518.8,269.68,553.49,,,,,,,227.42,228.39
2440,2026-05-21 11:20:50.395,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,,
2441,2026-05-21 11:20:50.437,264.21,518.61,264.22,519.25,264.21,518.8,270.45,552.68,,,,,,,227.4,228.72
2442,2026-05-21 11:20:50.481,264.21,518.27,264.21,517.63,264.21,518.07,270.09,552.41,,,,,,,226.68,228.55
2443,2026-05-21 11:20:50.518,264.21,518.61,264.22,519.25,264.21,518.8,270.06,553.22,,,,,,,227.58,228.22
2444,2026-05-21 11:20:50.554,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,227.18,227.89
2445,2026-05-21 11:20:50.594,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,227.9,227.89
2446,2026-05-21 11:20:50.632,264.21,518.27,264.21,517.63,264.21,518.07,270.28,552.41,,,,,,,227.13,228.39
2447,2026-05-21 11:20:50.671,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,227.63,227.73
2448,2026-05-21 11:20:50.708,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,227.63,227.73
2449,2026-05-21 11:20:50.745,264.21,518.61,264.22,519.25,264.21,518.8,270.22,553.76,,,,,,,227.09,228.88
2450,2026-05-21 11:20:50.780,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,228.02,228.22
2451,2026-05-21 11:20:50.813,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,,,,,,,228.02,228.22
2452,2026-05-21 11:20:50.852,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,,,,,,,226.81,228.72
2453,2026-05-21 11:20:50.893,264.21,518.61,264.22,519.25,264.21,518.8,,,,,,,,,227.08,229.05
2454,2026-05-21 11:20:50.927,264.21,518.27,264.21,517.63,264.21,518.07,270.63,552.94,,,,,,,226.81,228.72
2455,2026-05-21 11:20:50.969,264.21,518.61,264.22,519.25,264.21,518.8,270.07,552.95,,,,,,,227.02,228.06
2456,2026-05-21 11:20:51.013,264.21,518.27,264.21,517.63,264.21,518.07,270.06,553.22,,,,,,,227.5,229.21
2457,2026-05-21 11:20:51.062,264.21,518.61,264.22,519.25,264.21,518.8,270.08,552.68,,,,,,,,
2458,2026-05-21 11:20:51.101,264.21,518.27,264.21,517.63,264.21,518.07,270.05,553.49,,,,,,,227.09,228.88
2459,2026-05-21 11:20:51.140,264.21,518.61,264.22,519.25,264.21,518.8,270.05,553.49,,,,,,,227.09,228.88
2460,2026-05-21 11:20:51.181,264.21,518.27,264.21,517.63,264.21,518.07,270.02,554.3,223.15,230.69,223.83,230.7,223.17,230.69,227.0,228.22
2461,2026-05-21 11:20:51.218,264.21,518.61,264.22,519.25,264.21,518.8,270.02,554.3,223.39,230.7,223.83,230.7,223.68,230.7,227.0,228.22
2462,2026-05-21 11:20:51.256,264.21,518.27,264.21,517.63,264.21,518.07,270.08,552.68,224.29,230.71,225.96,230.73,225.33,230.72,227.13,228.39
2463,2026-05-21 11:20:51.294,264.21,518.61,264.22,519.25,264.21,518.8,270.04,553.76,225.62,230.73,228.08,230.76,227.47,230.75,227.57,228.39
2464,2026-05-21 11:20:51.340,264.21,518.27,264.21,517.63,264.21,518.07,270.08,552.68,225.07,230.72,223.83,230.7,225.02,230.72,227.4,228.72
2465,2026-05-21 11:20:51.376,264.21,518.61,264.22,519.25,264.21,518.8,270.08,552.68,224.64,230.71,223.83,230.7,224.07,230.71,227.4,228.72
2466,2026-05-21 11:20:51.418,264.21,518.27,264.21,517.63,264.21,518.07,270.08,552.68,223.61,230.7,221.71,230.67,222.26,230.68,227.25,228.72
2467,2026-05-21 11:20:51.458,264.21,518.61,264.22,519.25,264.21,518.8,270.45,552.68,223.69,230.7,223.83,230.7,222.95,230.69,226.8,228.89
2468,2026-05-21 11:20:51.499,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,223.29,230.7,223.83,230.7,223.04,230.69,227.29,228.22
2469,2026-05-21 11:20:51.533,264.21,518.61,264.22,519.25,264.21,518.8,270.45,552.68,223.48,230.7,223.83,230.7,223.6,230.7,227.32,227.89
2470,2026-05-21 11:20:51.575,264.21,518.27,264.21,517.63,264.21,518.07,,,224.35,230.71,225.96,230.73,225.29,230.72,227.32,227.89
2471,2026-05-21 11:20:51.611,264.21,518.61,264.22,519.25,264.21,518.8,,,225.65,230.73,228.08,230.76,227.46,230.75,,
2472,2026-05-21 11:20:51.655,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,225.83,230.73,225.96,230.73,226.46,230.74,227.4,228.72
2473,2026-05-21 11:20:51.690,264.21,518.61,264.22,519.25,264.21,518.8,269.67,553.76,225.87,230.73,225.96,230.73,226.17,230.73,227.22,229.05
2474,2026-05-21 11:20:51.731,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,225.16,230.72,223.83,230.7,224.58,230.71,227.44,228.22
2475,2026-05-21 11:20:51.769,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,225.44,230.72,225.96,230.73,225.29,230.72,226.97,228.55
2476,2026-05-21 11:20:51.810,264.21,518.27,264.21,517.63,264.21,518.07,,,224.51,230.71,223.83,230.7,223.82,230.7,,
2477,2026-05-21 11:20:51.852,264.21,518.61,264.22,519.25,264.21,518.8,270.45,552.68,224.28,230.71,223.83,230.7,223.68,230.7,227.88,228.22
2478,2026-05-21 11:20:51.893,264.21,518.27,264.21,517.63,264.21,518.07,270.45,552.68,224.86,230.72,225.96,230.73,225.11,230.72,226.86,228.22
2479,2026-05-21 11:20:51.928,264.21,518.61,264.22,519.25,264.21,518.8,270.27,552.68,225.99,230.73,228.08,230.76,227.25,230.75,226.81,228.72
2480,2026-05-21 11:20:51.971,264.21,518.27,264.21,517.63,264.21,518.07,270.27,552.68,225.6,230.73,224.9,230.72,225.64,230.73,,
2481,2026-05-21 11:20:52.007,264.21,518.61,264.22,519.25,264.21,518.8,270.07,552.95,225.35,230.72,224.9,230.72,225.07,230.72,228.04,228.06
2482,2026-05-21 11:20:52.057,264.21,518.27,264.21,517.63,264.21,518.07,270.29,552.14,225.19,230.72,224.9,230.72,224.84,230.72,226.96,228.72
2483,2026-05-21 11:20:52.096,264.21,517.47,264.2,516.0,264.21,516.61,269.77,551.33,225.09,230.72,224.9,230.72,224.78,230.72,226.96,228.72
2484,2026-05-21 11:20:52.148,264.2,515.26,264.18,511.13,264.19,512.67,,,224.61,230.71,223.83,230.7,224.11,230.71,,
2485,2026-05-21 11:20:52.186,264.19,512.11,264.16,506.26,264.17,507.66,,,224.34,230.71,223.83,230.7,223.81,230.7,,
