frame,timestamp,ID_6_x_ema,ID_6_y_ema,ID_6_x_raw,ID_6_y_raw,ID_6_x_filtered,ID_6_y_filtered,ID_6_x_bottom,ID_6_y_bottom,ID_6_ts_bottom,ID_6_delay_ms,ID_8_x_ema,ID_8_y_ema,ID_8_x_raw,ID_8_y_raw,ID_8_x_filtered,ID_8_y_filtered,ID_8_x_bottom,ID_8_y_bottom,ID_8_ts_bottom,ID_8_delay_ms
974,2026-05-21 15:42:13.507,369.85,234.38,368.72,234.36,369.41,234.37,378.84,245.24,2026-05-21 15:42:13.466,40.9,219.73,387.95,219.72,386.41,219.72,386.82,,,,
975,2026-05-21 15:42:13.554,370.18,234.38,370.79,234.39,370.24,234.38,378.84,245.24,2026-05-21 15:42:13.514,40.1,219.73,388.0,219.73,388.08,219.73,387.38,,,,
976,2026-05-21 15:42:13.603,370.06,234.38,370.79,234.39,370.19,234.38,379.14,245.58,2026-05-21 15:42:13.545,57.8,219.73,387.66,219.73,388.08,219.73,387.45,,,,
977,2026-05-21 15:42:13.641,370.32,234.38,370.79,234.39,370.67,234.39,378.7,245.41,2026-05-21 15:42:13.592,49.4,219.73,387.81,219.73,388.08,219.73,387.9,,,,
978,2026-05-21 15:42:13.676,369.76,234.37,368.72,234.36,369.45,234.37,378.68,245.07,2026-05-21 15:42:13.625,51.9,219.73,387.32,219.72,386.41,219.72,386.97,,,,
979,2026-05-21 15:42:13.719,370.12,234.38,370.79,234.39,370.25,234.38,378.84,245.41,2026-05-21 15:42:13.674,44.4,219.73,387.58,219.73,388.08,219.73,387.63,,,,
980,2026-05-21 15:42:13.762,370.04,234.38,370.79,234.39,370.19,234.38,378.99,245.41,2026-05-21 15:42:13.705,56.4,219.73,387.49,219.73,388.08,219.73,387.6,,,,
981,2026-05-21 15:42:13.801,370.3,234.38,370.79,234.39,370.66,234.39,378.84,245.24,2026-05-21 15:42:13.753,47.9,219.73,387.7,219.73,388.08,219.73,387.97,,,,
982,2026-05-21 15:42:13.837,371.2,234.39,372.87,234.42,372.25,234.41,378.84,245.24,2026-05-21 15:42:13.785,52.9,219.73,388.41,219.74,389.74,219.74,389.25,,,,
983,2026-05-21 15:42:13.878,371.06,234.39,370.79,234.39,371.54,234.4,378.7,245.41,2026-05-21 15:42:13.834,43.9,219.74,389.46,219.76,391.4,219.75,390.93,,,,
984,2026-05-21 15:42:13.922,371.38,234.4,370.79,234.39,371.51,234.4,378.69,245.24,2026-05-21 15:42:13.864,57.8,219.74,389.04,219.73,388.08,219.74,389.0,,,,
985,2026-05-21 15:42:13.960,371.17,234.39,370.79,234.39,370.99,234.39,378.68,245.07,2026-05-21 15:42:13.913,46.9,219.74,388.7,219.73,388.08,219.73,388.26,,,,
986,2026-05-21 15:42:13.997,370.31,234.38,368.72,234.36,369.36,234.37,378.84,245.41,2026-05-21 15:42:13.944,52.6,219.73,387.9,219.72,386.41,219.72,386.84,,,,
987,2026-05-21 15:42:14.036,370.48,234.38,370.79,234.39,370.05,234.38,378.23,244.9,2026-05-21 15:42:13.995,40.9,219.73,387.96,219.73,388.08,219.73,387.39,,,,
988,2026-05-21 15:42:14.077,370.19,234.38,370.79,234.39,370.07,234.38,379.14,245.58,2026-05-21 15:42:14.024,52.9,219.73,387.65,219.73,388.08,219.73,387.45,,,,
989,2026-05-21 15:42:14.118,370.4,234.38,370.79,234.39,370.59,234.39,379.0,245.58,2026-05-21 15:42:14.076,42.9,219.73,387.8,219.73,388.08,219.73,387.89,,,,
990,2026-05-21 15:42:14.155,369.81,234.38,368.72,234.36,369.42,234.37,378.84,245.24,2026-05-21 15:42:14.105,50.8,219.73,387.31,219.72,386.41,219.72,386.96,,,,
991,2026-05-21 15:42:14.196,370.15,234.38,370.79,234.39,370.24,234.38,378.85,245.58,2026-05-21 15:42:14.155,40.9,219.73,387.58,219.73,388.08,219.73,387.63,,,,
992,2026-05-21 15:42:14.242,370.05,234.38,370.79,234.39,370.19,234.38,378.99,245.41,2026-05-21 15:42:14.184,57.8,219.73,387.49,219.73,388.08,219.73,387.6,,,,
993,2026-05-21 15:42:14.278,370.31,234.38,370.79,234.39,370.66,234.39,378.84,245.41,2026-05-21 15:42:14.232,45.9,219.73,387.69,219.73,388.08,219.73,387.97,,,,
994,2026-05-21 15:42:14.321,369.75,234.37,368.72,234.36,369.45,234.37,378.7,245.58,2026-05-21 15:42:14.264,56.9,219.72,387.25,219.72,386.41,219.72,387.0,,,,
995,2026-05-21 15:42:14.362,370.12,234.38,370.79,234.39,370.25,234.38,378.84,245.24,2026-05-21 15:42:14.313,48.9,219.73,387.54,219.73,388.08,219.73,387.64,,,,
996,2026-05-21 15:42:14.406,370.03,234.38,370.79,234.39,370.19,234.38,,,,,219.73,387.47,219.73,388.08,219.73,387.59,,,,
997,2026-05-21 15:42:14.447,370.3,234.38,370.79,234.39,370.66,234.39,378.53,245.07,2026-05-21 15:42:14.392,54.8,219.73,387.68,219.73,388.08,219.73,387.97,,,,
998,2026-05-21 15:42:14.488,369.75,234.37,368.72,234.36,369.45,234.37,,,,,219.73,388.4,219.74,389.74,219.74,389.25,,,,
999,2026-05-21 15:42:14.531,370.11,234.38,370.79,234.39,370.25,234.38,378.26,245.58,2026-05-21 15:42:14.507,23.9,219.74,389.45,219.76,391.4,219.75,390.92,,,,
1000,2026-05-21 15:42:14.575,370.03,234.38,370.79,234.39,370.19,234.38,379.0,245.58,2026-05-21 15:42:14.552,23.0,219.74,389.04,219.73,388.08,219.74,389.0,,,,
1001,2026-05-21 15:42:14.611,370.3,234.38,370.79,234.39,370.66,234.39,378.99,245.41,2026-05-21 15:42:14.586,24.9,219.74,388.7,219.73,388.08,219.73,388.26,,,,
1002,2026-05-21 15:42:14.653,369.74,234.37,368.72,234.36,369.45,234.37,379.29,245.58,2026-05-21 15:42:14.632,20.9,219.74,389.06,219.74,389.74,219.74,389.09,,,,
1003,2026-05-21 15:42:14.690,370.11,234.38,370.79,234.39,370.25,234.38,379.0,245.58,2026-05-21 15:42:14.664,25.9,219.74,388.72,219.73,388.08,219.73,388.42,,,,
1004,2026-05-21 15:42:14.734,370.03,234.38,370.79,234.39,370.19,234.38,379.0,245.58,2026-05-21 15:42:14.664,69.8,219.74,388.73,219.73,388.08,219.73,388.51,,,,
1005,2026-05-21 15:42:14.775,370.3,234.38,370.79,234.39,370.66,234.39,379.14,245.58,2026-05-21 15:42:14.747,27.9,219.73,388.5,219.73,388.08,219.73,388.16,,,,
1006,2026-05-21 15:42:14.818,369.74,234.37,368.72,234.36,369.45,234.37,378.7,245.41,2026-05-21 15:42:14.791,26.9,219.73,387.77,219.72,386.41,219.72,386.89,,,,
1007,2026-05-21 15:42:14.855,370.11,234.38,370.79,234.39,370.25,234.38,378.68,244.9,2026-05-21 15:42:14.826,28.9,219.73,387.88,219.73,388.08,219.73,387.47,,,,
1008,2026-05-21 15:42:14.898,370.03,234.38,370.79,234.39,370.19,234.38,378.84,245.41,2026-05-21 15:42:14.872,26.0,219.73,387.61,219.73,388.08,219.73,387.5,,,,
1009,2026-05-21 15:42:14.931,370.3,234.38,370.79,234.39,370.66,234.39,378.84,245.24,2026-05-21 15:42:14.906,24.9,219.73,387.78,219.73,388.08,219.73,387.92,,,,
1010,2026-05-21 15:42:14.973,371.2,234.39,372.87,234.42,372.25,234.41,,,,,219.73,388.46,219.74,389.74,219.74,389.23,,,,
1011,2026-05-21 15:42:15.011,372.51,234.41,374.94,234.44,374.35,234.44,378.85,245.58,2026-05-21 15:42:14.986,25.5,219.74,389.49,219.76,391.4,219.75,390.92,,,,
1012,2026-05-21 15:42:15.055,371.99,234.4,370.79,234.39,371.94,234.4,378.57,245.92,2026-05-21 15:42:15.032,22.9,219.74,389.05,219.73,388.08,219.74,389.0,,,,
1013,2026-05-21 15:42:15.091,371.57,234.4,370.79,234.39,371.02,234.39,378.68,245.07,2026-05-21 15:42:15.066,24.9,219.74,388.71,219.73,388.08,219.73,388.26,,,,
1014,2026-05-21 15:42:15.135,370.57,234.39,368.72,234.36,369.25,234.37,378.84,245.41,2026-05-21 15:42:15.112,23.0,219.73,387.91,219.72,386.41,219.72,386.84,,,,
1015,2026-05-21 15:42:15.173,370.65,234.39,370.79,234.39,369.93,234.38,377.95,245.24,2026-05-21 15:42:15.146,27.0,219.73,387.97,219.73,388.08,219.73,387.39,,,,
1016,2026-05-21 15:42:15.217,370.26,234.38,370.79,234.39,370.01,234.38,378.98,245.24,2026-05-21 15:42:15.191,25.9,219.73,387.65,219.73,388.08,219.73,387.45,,,,
1017,2026-05-21 15:42:15.256,370.45,234.38,370.79,234.39,370.57,234.39,379.15,245.75,2026-05-21 15:42:15.226,30.0,219.73,387.8,219.73,388.08,219.73,387.89,,,,
1018,2026-05-21 15:42:15.299,369.84,234.38,368.72,234.36,369.41,234.37,,,,,219.73,388.48,219.74,389.74,219.74,389.21,,,,
1019,2026-05-21 15:42:15.336,370.17,234.38,370.79,234.39,370.24,234.38,379.14,245.58,2026-05-21 15:42:15.307,29.5,219.74,389.5,219.76,391.4,219.75,390.91,,,,
1020,2026-05-21 15:42:15.378,370.06,234.38,370.79,234.39,370.19,234.38,379.0,245.58,2026-05-21 15:42:15.351,27.0,219.74,389.06,219.73,388.08,219.74,389.0,,,,
1021,2026-05-21 15:42:15.411,370.32,234.38,370.79,234.39,370.67,234.39,378.84,245.24,2026-05-21 15:42:15.386,25.0,219.74,388.71,219.73,388.08,219.73,388.26,,,,
1022,2026-05-21 15:42:15.454,371.21,234.39,372.87,234.42,372.26,234.41,,,,,219.73,387.91,219.72,386.41,219.72,386.84,,,,
1023,2026-05-21 15:42:15.495,372.51,234.41,374.94,234.44,374.35,234.44,378.42,245.75,2026-05-21 15:42:15.466,29.0,219.73,387.97,219.73,388.08,219.73,387.39,,,,
1024,2026-05-21 15:42:15.554,371.99,234.4,370.79,234.39,371.94,234.4,378.7,245.41,2026-05-21 15:42:15.515,39.4,219.73,387.65,219.73,388.08,219.73,387.45,,,,
1025,2026-05-21 15:42:15.596,371.57,234.4,370.79,234.39,371.02,234.39,378.84,245.24,2026-05-21 15:42:15.549,46.9,219.73,387.8,219.73,388.08,219.73,387.89,,,,
1026,2026-05-21 15:42:15.640,370.57,234.39,368.72,234.36,369.25,234.37,379.14,245.41,2026-05-21 15:42:15.596,43.4,219.73,388.48,219.74,389.74,219.74,389.21,,,,
1027,2026-05-21 15:42:15.683,370.65,234.39,370.79,234.39,369.93,234.38,378.84,245.24,2026-05-21 15:42:15.624,59.4,219.73,388.34,219.73,388.08,219.74,388.67,,,,
1028,2026-05-21 15:42:15.727,370.26,234.38,370.79,234.39,370.01,234.38,378.12,245.75,2026-05-21 15:42:15.704,23.0,219.73,388.56,219.73,388.08,219.74,388.66,,,,
1029,2026-05-21 15:42:15.766,370.45,234.38,370.79,234.39,370.57,234.39,378.12,245.75,2026-05-21 15:42:15.704,61.9,219.73,388.39,219.73,388.08,219.73,388.24,,,,
1030,2026-05-21 15:42:15.804,371.29,234.4,372.87,234.42,372.21,234.41,378.99,245.41,2026-05-21 15:42:15.784,20.0,219.74,388.86,219.74,389.74,219.74,389.18,,,,
1031,2026-05-21 15:42:15.841,371.12,234.39,370.79,234.39,371.53,234.4,378.99,245.41,2026-05-21 15:42:15.784,56.8,219.74,389.75,219.76,391.4,219.75,390.77,,,,
1032,2026-05-21 15:42:15.885,370.46,234.38,370.79,234.39,370.23,234.38,378.55,245.41,2026-05-21 15:42:15.865,20.0,219.74,389.16,219.73,388.08,219.74,388.9,,,,
1033,2026-05-21 15:42:15.921,370.57,234.39,370.79,234.39,370.56,234.39,378.55,245.41,2026-05-21 15:42:15.865,55.8,219.74,388.78,219.73,388.08,219.73,388.2,,,,
